FIPS,State,County,Some_College,Unemployment,High_School_Grad,Severe_Housing_Cost_Burden,Child_Care_Cost_Burden,Voter Turnout,Feelings of Loneliness
48257,Texas,Kaufman,62.329636841,4.0818698347,86.336684458,11.27129751,21.904423521,64.485248138,34.2
48259,Texas,Kendall,77.25433526,3.3162112184,93.557801604,12.117465224,15.999218597,79.411588112,31.9
48261,Texas,Kenedy,50.0,7.0866141732,46.808510638,0.0,37.625763878,82.553191489,39.9
48263,Texas,Kent,75.0,2.1452145215,89.911504425,5.7142857143,21.094863623,93.333333333,34.9
48265,Texas,Kerr,56.630689817,3.5288380547,90.317379063,9.6122963983,27.864897467,69.275905119,35.1
48267,Texas,Kimble,49.282786885,3.4002229654,83.130020827,5.9537572254,21.841208167,65.956834532,35
48269,Texas,King,89.655172414,1.0060362173,79.87012987,11.428571429,18.092627158,75.714285714,35.6
48271,Texas,Kinney,29.894179894,4.5995241872,88.710309682,0.0,26.183454043,53.079470199,34.9
48273,Texas,Kleberg,60.924261874,4.6389795763,83.827850435,16.457399103,30.60885016,49.408577878,35.7
48275,Texas,Knox,59.135802469,3.5479632063,85.225303293,4.8582995951,23.768361786,57.549407115,36.3
48277,Texas,Lamar,58.219921516,4.2852949809,88.031101663,14.420142421,22.898267437,58.321773426,37
48279,Texas,Lamb,45.557074504,4.144568847,77.394636015,4.9667405765,27.154938455,51.308900524,37.9
48281,Texas,Lampasas,57.414291615,3.7965390666,90.276715124,8.5812356979,19.861787253,64.17155199,35.2
48283,Texas,La Salle,16.805787423,2.5798525799,63.856761566,9.0909090909,28.817668207,43.945205479,38.4
48285,Texas,Lavaca,51.182507809,3.2906764168,87.126000843,6.131661442,20.622028217,69.320190347,34.8
48287,Texas,Lee,36.565158979,3.1665951052,83.195810854,11.056511057,29.827595905,65.774705165,35.5
48289,Texas,Leon,53.115039119,4.7270509302,86.314863676,7.1925360475,27.41225121,68.326112643,36.7
48291,Texas,Liberty,41.698520229,5.4767685686,78.078276529,9.4934402332,26.723720776,50.63697566,36
48293,Texas,Limestone,54.413727359,4.2183895419,85.553555356,9.9489144317,26.76040537,55.288753799,36.9
48295,Texas,Lipscomb,56.886227545,3.1571722718,83.495145631,5.8333333333,23.268928264,66.486486486,34.8
48297,Texas,Live Oak,50.894210367,3.7979717638,76.907365133,6.7627785059,27.352116483,55.507962658,36.8
48299,Texas,Llano,51.543389633,3.5874439462,91.921272457,9.8684210526,29.676110528,71.404399323,34.6
48301,Texas,Loving,,0.3123048095,94.230769231,0.0,18.664130936,73.333333333,32.2
48303,Texas,Lubbock,67.452250378,3.334077592,88.814496607,16.434588276,26.793704542,54.100394053,33.7
48305,Texas,Lynn,64.203084833,3.2684283727,82.766990291,10.786193672,27.048379783,54.922155689,36.5
48307,Texas,McCulloch,44.297082228,4.1117892708,82.759903292,10.511182109,24.923662526,58.385726423,35.5
48309,Texas,McLennan,63.586973063,3.6774876554,88.094959077,14.900751798,22.582324818,55.156245597,34.5
48311,Texas,McMullen,50.299401198,1.6887816647,88.418079096,8.4745762712,22.771121611,100,34.7
48313,Texas,Madison,43.184475099,4.6163575042,80.203545634,9.3951093951,30.594172717,53.246231156,36.7
48315,Texas,Marion,53.604118993,4.7838086477,86.612175874,9.2134831461,27.874527906,60.8,36.6
48317,Texas,Martin,36.67953668,2.6684912761,83.769470405,6.4066852368,19.835368767,59.097127223,35.5
48319,Texas,Mason,73.994974874,3.4538586077,84.250269687,7.3898305085,19.087050533,82.466666667,35.1
48321,Texas,Matagorda,54.811574697,5.4216515903,82.746303373,15.805132019,32.763238186,54.332079953,36.5
48323,Texas,Maverick,52.248467736,7.4884307951,67.72626402,14.6948221,30.459046295,50.084856397,38
48325,Texas,Medina,53.518548002,3.7909791927,85.953496199,10.368594546,25.482625483,59.891620407,37
48327,Texas,Menard,67.391304348,3.6513545347,76.753782669,11.363636364,26.226946609,63.261538462,36.6
48329,Texas,Midland,65.730987802,2.4818158231,86.239043751,11.273304244,17.158145695,54.200469635,35.2
48331,Texas,Milam,46.475614098,4.1609385024,86.720991622,10.025839793,22.374558749,58.652619906,35.4
48333,Texas,Mills,46.727748691,3.9100160686,89.47826087,6.9809069212,25.205936657,65.921052632,34.4
48335,Texas,Mitchell,47.916666667,3.9777587682,83.270336894,5.7522123894,24.731950052,39.860896445,36.3
48337,Texas,Montague,48.991935484,3.5225253475,86.875822425,9.067357513,22.77413153,66.705163043,35.6
48339,Texas,Montgomery,67.928696276,3.9349272957,90.159917071,10.325408233,20.878610469,69.539931111,31.7
48341,Texas,Moore,40.773132762,2.6905035844,70.192920918,9.2955700799,24.498851616,52.682926829,36.6
48343,Texas,Morris,55.316698656,5.8771736738,87.059966011,6.87685146,24.973836195,60.695274307,35
48345,Texas,Motley,53.658536585,3.95256917,85.729275971,2.6086956522,31.682055891,60.651162791,36.4
48347,Texas,Nacogdoches,58.942839582,4.3404073798,85.151778885,15.969899666,25.948282428,57.472374209,34.2
48349,Texas,Navarro,53.056786146,3.9541619443,79.350755889,10.53843939,33.067936104,58.885296382,36.9
48351,Texas,Newton,42.246404975,7.0741482966,84.447213412,5.303030303,26.562317259,55.450409463,37.6
48353,Texas,Nolan,46.59400545,3.4844729552,83.50375626,9.7622935946,24.678658422,51.21414914,37.1
48355,Texas,Nueces,58.50020903,4.2356880767,85.26326597,14.480927654,25.43309931,49.930196078,37.3
48357,Texas,Ochiltree,44.894026975,3.3358414848,80.918846412,8.7198000555,21.847568622,59.772727273,35.9
48359,Texas,Oldham,72.66313933,2.9723991507,87.81074579,6.0371517028,22.843822844,76.439393939,35
48361,Texas,Orange,56.546061536,5.4032712916,90.98648768,7.847644065,21.847975889,58.541107587,35
48363,Texas,Palo Pinto,49.939631754,3.7308960144,86.142096272,11.935641151,35.599184366,59.273849075,37.1
48365,Texas,Panola,58.578720063,4.4506691566,85.044007248,6.7652495379,20.92719196,66.440382942,35.8
48367,Texas,Parker,67.396932882,3.3411358554,90.518626462,9.3366484336,20.105787752,75.76433121,34
48369,Texas,Parmer,46.025104603,2.6166764304,72.722852512,5.8280254777,24.923306789,48.534798535,37
48371,Texas,Pecos,41.147994467,3.562869468,79.054853986,6.7156348374,27.791984897,43.810417644,35.6
48373,Texas,Polk,41.086293579,5.3554552137,81.785857506,9.5793269231,23.903243348,63.447009444,38.8
48375,Texas,Potter,48.119200349,3.1334316653,77.403884796,15.358971306,30.638763507,44.810807178,36.3
48377,Texas,Presidio,47.623762376,6.254114549,66.053823608,10.213776722,30.579170472,73.289256198,36.1
48379,Texas,Rains,61.685431593,3.4914950761,89.817176871,6.9397042093,20.824189604,64.256900212,33.7
48381,Texas,Randall,72.391493595,2.9410617467,93.64791098,10.415896488,19.190991983,64.803607214,32.5
48383,Texas,Reagan,38.420490928,3.5646085296,89.044158748,10.280373832,16.417992698,49.844789357,35.2
48385,Texas,Real,29.065743945,5.0770625567,86.875965003,9.5398428732,28.61835394,76.821705426,36.3
48387,Texas,Red River,53.607791058,4.7543266362,87.064327485,12.863534676,26.156500558,60.25947068,36.2
48389,Texas,Reeves,38.035853468,3.0837964476,71.259560229,8.3854818523,28.319837703,36.470588235,36.5
48391,Texas,Refugio,45.374746793,3.8573743922,82.645682688,11.469368954,25.128701962,62.798507463,36.3
48393,Texas,Roberts,72.093023256,3.5989717224,97.509578544,1.3333333333,20.460892032,91.666666667,34.9
48395,Texas,Robertson,47.090768037,3.6439227195,84.76798344,10.129659643,27.143047372,64.431185362,35.6
48397,Texas,Rockwall,77.005991821,3.5927358552,94.19079533,8.5000701557,16.693886186,76.817047965,33.6
48399,Texas,Runnels,50.693240901,3.9127645927,86.208911614,8.2953020134,21.366578525,57.975016437,35.2
48401,Texas,Rusk,50.717941427,4.0539357324,84.876406974,8.4337349398,20.186288215,54.477573904,34.8
48403,Texas,Sabine,46.514103246,6.7998889814,87.348308805,12.417061611,23.205558299,64.486200822,35.6
48405,Texas,San Augustine,29.616724739,5.3695324284,81.684538222,10.705128205,26.767895026,62.727272727,37.6
48407,Texas,San Jacinto,42.563010295,4.666136725,84.437996335,9.9199145755,20.644154585,59.037832788,35.9
48409,Texas,San Patricio,51.132808286,4.8074342458,83.885204866,10.617389447,26.368240218,54.970276008,35.1
48411,Texas,San Saba,41.818181818,3.7820801441,84.484435798,8.6153846154,27.134257047,58.145251397,36
48413,Texas,Schleicher,56.769983687,3.5042735043,81.036513545,3.8592508513,19.840833791,58.535353535,36
48415,Texas,Scurry,57.832363715,4.0955091714,85.183145139,4.9873203719,18.84775547,47.781847782,36.6
48417,Texas,Shackelford,56.231454006,2.6984126984,92.415985468,3.9516129032,19.177064982,66.178861789,33.8
48419,Texas,Shelby,49.847560976,4.4535494789,82.492374174,8.0998298355,25.068525911,58.971061093,36.7
48421,Texas,Sherman,53.253424658,3.1555221638,78.022670025,12.282878412,23.685085043,49.974811083,36.4
48423,Texas,Smith,64.375183004,3.6371827862,87.998323575,11.727038734,18.620003364,61.642544805,37.1
48425,Texas,Somervell,65.095194923,3.594351733,91.346012089,10.759493671,24.999683195,72.857142857,33.5
48427,Texas,Starr,50.663324571,9.3466350478,60.073539425,11.297416163,39.50649083,56.12489992,37.1
48429,Texas,Stephens,51.466781708,3.8567493113,83.325453113,10.461630695,22.286333102,53.938963804,35.8
48431,Texas,Sterling,57.865168539,3.9920159681,87.92884371,8.6075949367,14.738000717,84.635761589,34.6
48433,Texas,Stonewall,33.898305085,2.6993865031,84.52970297,5.1502145923,23.347455374,72.156862745,35.6
48435,Texas,Sutton,48.614609572,5.7692307692,80.745920746,5.8823529412,18.651495469,63.680981595,37.5
48437,Texas,Swisher,36.758661186,4.5507584597,80.3304309,9.5510204082,29.952244508,47.575757576,36.4
48439,Texas,Tarrant,65.210758966,3.7144311634,87.11978389,12.940983651,25.988037411,61.626041471,35.6
48441,Texas,Taylor,63.06520951,3.3471850629,90.565590427,10.744428639,21.199781097,55.832911392,33.6
48443,Texas,Terrell,84.146341463,3.4759358289,94.042553191,11.764705882,33.772707364,58.343949045,34.1
48445,Texas,Terry,47.308690013,3.9070978945,77.744686612,13.480934809,34.960889069,44.813895782,36.6
48447,Texas,Throckmorton,74.114441417,3.550295858,92.700087951,9.4155844156,25.551934195,74.811715481,34.9
48449,Texas,Titus,44.797270699,4.2092208929,77.109726195,10.315487572,22.387463299,56.47468524,36.2
48451,Texas,Tom Green,62.700652405,3.4996105643,87.15790818,10.513254371,19.73699465,52.088253932,35.4
48453,Texas,Travis,80.074572189,3.265121527,91.537883788,14.597533588,24.726277372,70.878682529,34.9
48455,Texas,Trinity,56.33911368,4.9603923048,88.965721624,6.7474048443,27.653875033,61.28975265,35.6
48457,Texas,Tyler,34.814667198,5.8417792793,83.113330142,8.9913995309,25.032146662,56.991150442,37.5
48459,Texas,Upshur,57.785365854,4.2313194674,86.842564478,11.042390549,21.590041116,61.48738812,37
48461,Texas,Upton,36.603773585,1.7130620985,81.483146067,4.9275362319,27.423916541,57.6,35
48463,Texas,Uvalde,59.885872918,4.2062294791,78.269280371,9.1128545564,28.623025752,57.386962552,35.3
48465,Texas,Val Verde,53.296229521,5.4557731263,75.069854083,10.866141732,24.774369028,52.04359673,36.8
48467,Texas,Van Zandt,57.110140986,3.543032501,87.313205246,8.1493357765,20.020796914,61.936942296,35.6
48469,Texas,Victoria,58.866498741,4.0552595414,85.054329711,10.727460528,19.048990524,52.407449989,36.9
48471,Texas,Walker,49.336609337,4.5915423296,84.762777205,17.400881057,33.992226931,41.121560432,35.5
48473,Texas,Waller,59.170119024,4.5566924042,83.943374197,10.292812777,25.03464622,61.996182165,36
48475,Texas,Ward,43.314321926,3.0303030303,81.041988485,9.4451003542,24.680688919,50.909090909,36.3
48477,Texas,Washington,59.718420023,3.9444758495,90.384224436,9.8729582577,24.006654202,66.388571429,35.7
48479,Texas,Webb,53.288477472,3.992939012,69.788563254,14.112036539,23.240470474,49.359168651,34.5
48481,Texas,Wharton,55.682684973,3.8518245485,83.943723258,10.909701242,31.950872785,59.142554693,36.6
48483,Texas,Wheeler,56.124161074,3.6732721121,87.633451957,6.1626100466,28.674883874,65.462184874,36
48485,Texas,Wichita,59.384380133,3.8981046899,88.037781695,11.887890005,22.298854305,46.97479849,36.2
48487,Texas,Wilbarger,46.785486951,4.9516908213,81.291965733,10.938525487,25.724502022,47.696362678,36.6
48489,Texas,Willacy,33.996910932,7.7830851363,67.731456416,10.358180058,36.278057665,37.341857335,39.3
48491,Texas,Williamson,79.031507295,3.3932240621,94.159713125,10.257477003,19.077556821,74.678582021,32.9
48493,Texas,Wilson,65.449034934,3.1868916532,89.607671202,8.5365853659,21.126066973,67.620978643,36
48495,Texas,Winkler,41.355256602,3.4145176695,73.834362359,4.8130322103,23.847955111,43.699897225,37.7
48497,Texas,Wise,57.375348151,3.6542016209,86.638766969,8.5806451613,21.950975265,68.036577675,35.5
48499,Texas,Wood,52.462835589,4.379838666,86.723540389,10.124818578,22.588543349,64.869713798,36.1
48501,Texas,Yoakum,54.873417722,3.3977738723,75.733333333,10.052316891,23.995110932,56.519871106,37.6
48503,Texas,Young,60.544217687,3.3747563353,89.381526104,10.981468771,21.407761696,63.91776571,34.9
48505,Texas,Zapata,35.135135135,6.396925859,64.060926485,8.4295612009,32.277873729,53.656509695,38.7
48507,Texas,Zavala,53.246205734,7.3198847262,73.378899404,6.981580511,38.036227561,54.12855377,37.1
49000,Utah,,72.045353959,2.6340144717,93.280261836,10.040217487,27.119321817,71.452905691,32.4
49001,Utah,Beaver,61.854525264,2.9607451763,93.419559791,8.4235294118,30.321907601,74.074074074,31.2
49003,Utah,Box Elder,59.452436783,2.4847321584,92.578963508,9.3133166528,24.03315248,73.20330489,32.1
49005,Utah,Cache,74.910719347,2.286600271,93.991470854,11.293328364,24.168041721,69.952652083,31.1
49007,Utah,Carbon,65.780866721,3.6757775683,91.805482931,12.777053455,33.533874795,63.45411446,34.2
49009,Utah,Daggett,61.481481481,4.1769041769,91.355599214,12.307692308,31.190691542,100,33
49011,Utah,Davis,76.038551014,2.4179610962,96.03207893,7.2345870847,18.064295424,73.568287664,33.3
49013,Utah,Duchesne,52.106174264,2.8758475567,90.629464661,8.7358184765,26.875371508,66.519036519,30.7
49015,Utah,Emery,61.091549296,3.0914826498,93.174329201,4.6477638118,29.562791509,70.171919771,32.1
49017,Utah,Garfield,70.805617147,6.4252751154,95.078420768,9.5002745744,31.376842884,73.738191633,32.7
49019,Utah,Grand,70.452911574,3.5820472887,94.257540603,17.508813161,30.204869359,71.616022099,33.5
49021,Utah,Iron,66.918264654,2.5980274236,93.167738336,10.416666667,29.435235441,67.986459039,30.4
49023,Utah,Juab,58.396319422,2.3482769137,92.460658083,7.619047619,23.501440585,78.147901399,30.3
49025,Utah,Kane,70.431539691,2.74296524,94.730434783,8.2271944923,29.381778272,70.31118587,31.1
49027,Utah,Millard,49.85924304,2.3423147581,91.314731021,6.4634146341,30.610678984,73.081463991,30.5
49029,Utah,Morgan,78.780313837,2.0836724727,97.58008113,5.6034482759,16.357440981,86.240208877,29.5
49031,Utah,Piute,69.68641115,4.8638132296,85.628227194,12.209302326,35.015316835,59.657534247,33.6
49033,Utah,Rich,72.657743786,2.3633677991,95.505617978,8.2317073171,25.974059133,89.477124183,32.1
49035,Utah,Salt Lake,71.37441477,2.6521512871,91.708918365,10.791757735,21.343856701,72.336869131,32.1
49037,Utah,San Juan,60.651780326,4.0163376447,87.727170743,6.1899179367,35.115030807,65.061494797,36.9
49039,Utah,Sanpete,57.12158137,2.8915662651,90.749718151,9.2873831776,30.234044134,58.139534884,32.4
49041,Utah,Sevier,62.621178225,2.7993190845,92.680629031,7.0391061453,27.119321817,69.264705882,33.4
49043,Utah,Summit,75.692794933,2.4378672311,95.01224518,11.614837018,14.348435444,88.879045997,27.1
49045,Utah,Tooele,63.40803195,2.7971133176,92.723190703,5.9156257365,21.3014862,69.069385071,36
49047,Utah,Uintah,56.0,3.2735305931,89.34176514,8.7916096671,28.266351125,64.925753076,33.9
49049,Utah,Utah,79.885176952,2.5721769912,95.381360306,10.490080369,19.942951986,72.847149263,33.6
49051,Utah,Wasatch,76.084276589,2.4170641513,95.647447801,12.346842601,16.529238779,82.667286245,30.5
49053,Utah,Washington,72.011457957,2.777504186,94.320648704,11.634805537,25.694675647,74.391439307,34.1
49055,Utah,Wayne,68.977469671,4.2606516291,95.690607735,6.4454976303,33.431923494,86.223404255,31.2
49057,Utah,Weber,63.038239382,2.7678443713,92.34674768,9.053781996,23.150049609,63.808350994,31.1
50000,Vermont,,71.378973706,2.0077803269,94.529974341,13.309248833,50.098070184,74.582922857,33.3
50001,Vermont,Addison,66.195569137,1.7142590954,95.099458883,10.857341201,47.463336333,75.901309164,32.7
50003,Vermont,Bennington,70.176355323,2.4760119113,94.146033632,13.340336134,51.467433407,67.800350263,34
50005,Vermont,Caledonia,61.253477815,2.3401143465,93.660319466,12.439807384,45.741020411,63.211009174,35.8
50007,Vermont,Chittenden,82.073875497,1.5637630106,95.500923564,14.967141697,53.747581702,75.161190088,35.8
50009,Vermont,Essex,57.194570136,2.9080334424,88.510544815,14.538745387,50.955293956,83.570019724,34.5
50011,Vermont,Franklin,65.274825387,1.848214912,92.972534087,12.004241782,44.107736256,68.664735317,34.4
50013,Vermont,Grand Isle,68.057210965,2.0823473734,96.703102962,14.103448276,56.298253233,99.603789836,32.3
50015,Vermont,Lamoille,70.942902804,2.4837049743,93.527681198,15.055970149,50.124294406,79.609037827,36.8
50017,Vermont,Orange,64.882448617,2.0271110558,94.742085956,10.678747674,50.441230294,63.559068575,34
50019,Vermont,Orleans,58.94502701,3.4482758621,91.882119861,14.261565836,48.662905218,72.925619835,36.2
50021,Vermont,Rutland,63.309462136,2.403655145,93.728918871,12.991107518,50.071845962,72.912560285,35.7
50023,Vermont,Washington,75.140123035,1.9789108768,95.730096557,11.291942938,44.489213674,75.287723785,35.2
50025,Vermont,Windham,65.763522263,2.317667617,94.817198011,14.778714436,53.260599665,82.769454545,35
50027,Vermont,Windsor,68.826126675,1.8204497185,94.896331738,12.73220622,45.412667454,82.070524412,32.9
51000,Virginia,,72.043415672,2.8769268055,91.337584107,11.85980891,24.378596582,71.960881111,
51001,Virginia,Accomack,44.354722422,3.5242562647,82.770076286,10.450966356,25.68032977,70.542732377,
51003,Virginia,Albemarle,81.274192976,2.6410805028,94.449005773,11.613205338,25.058880779,79.353215513,
51005,Virginia,Alleghany,48.173515982,3.4971498999,90.069138906,7.9706601467,24.378596582,67.905629139,
51007,Virginia,Amelia,43.523316062,3.0303030303,85.561497326,10.83984375,18.871639105,78.119742702,
51009,Virginia,Amherst,61.219952758,3.1858171154,88.574625196,7.1699636657,18.380786679,66.988378964,
51011,Virginia,Appomattox,58.401048493,3.6433894563,92.047115467,7.3267326733,19.472651118,75.472312704,
51013,Virginia,Arlington,91.736885023,2.1397233789,95.425078077,12.811964625,40.888336608,77.154912954,
51015,Virginia,Augusta,53.832631971,2.4970875753,90.800702157,7.5975012663,22.506899535,69.985101804,
51017,Virginia,Bath,62.822252374,2.8134050476,84.289746002,9.3150684932,30.247036557,70.550070522,
51019,Virginia,Bedford,67.251985905,2.9026457745,92.278301806,6.7801905952,18.02809931,77.963956748,
51021,Virginia,Bland,38.573021182,2.9814100316,91.151853328,7.2888888889,23.238900048,65.641509434,
51023,Virginia,Botetourt,61.597122302,2.5442905238,94.393415245,7.200306396,19.876769951,78.949729023,
51025,Virginia,Brunswick,39.249468964,4.5990370247,79.41127557,8.0088797814,23.990591163,58.895887366,
51027,Virginia,Buchanan,47.139784946,4.4209215442,77.516977649,9.3093922652,26.248676518,56.493617021,
51029,Virginia,Buckingham,45.41693882,3.9233438962,84.73096287,13.765541741,19.763955564,58.884462151,
51031,Virginia,Campbell,60.177055897,3.2846436219,90.538922156,7.1496924129,18.030760385,69.111290882,
51033,Virginia,Caroline,53.605208205,3.102685624,89.330706858,7.2811059908,22.488269904,70.925321141,
51035,Virginia,Carroll,55.527888446,3.7485537987,85.258855586,7.5345332775,21.238872127,64.818878079,
51036,Virginia,Charles City,57.721712538,3.1805929919,88.172656399,12.110726644,22.016477801,76.305841924,
51037,Virginia,Charlotte,60.008646779,3.4805389222,81.424148607,11.295681063,24.596092614,66.677436726,
51041,Virginia,Chesterfield,73.090304663,2.8708803567,92.888150363,9.744041689,24.536976489,80.897606251,
51043,Virginia,Clarke,70.04008016,2.5069992364,92.787032868,12.90889905,19.661083939,81.760070053,
51045,Virginia,Craig,47.555555556,3.2434709351,86.929824561,7.4611398964,22.315580764,75.476190476,
51047,Virginia,Culpeper,58.066936815,2.7504011002,88.095635252,11.448863636,19.993367601,73.049568966,
51049,Virginia,Cumberland,61.964735516,3.5102209374,88.596130095,8.679245283,22.461543984,67.083333333,
51051,Virginia,Dickenson,50.957613815,4.3590850237,81.604639923,10.565338276,23.680877131,62.426313541,
51053,Virginia,Dinwiddie,61.088474971,3.2532920217,91.271599468,8.5571142285,17.63505892,68.012618297,
51057,Virginia,Essex,42.972844212,3.6626166579,85.742010609,15.011820331,25.954466408,69.572072072,
51059,Virginia,Fairfax,83.843609023,2.4818200928,93.231447166,11.77187754,24.020714099,80.622594703,
51061,Virginia,Fauquier,66.539338655,2.5253961279,91.899765753,10.072791658,15.501465116,84.979568009,
51063,Virginia,Floyd,64.157706093,2.614379085,91.559554413,10.53030303,25.23216271,75.235811351,
51065,Virginia,Fluvanna,65.62979495,2.5387292705,93.849535906,7.6845298281,18.305151396,74.692434598,
51067,Virginia,Franklin,58.560090703,2.9845246868,90.569568146,9.5820826599,24.230672612,65.994223506,
51069,Virginia,Frederick,60.730729877,2.4863587782,89.123119709,8.3397683398,18.409910106,75.403188361,
51071,Virginia,Giles,49.94600432,2.8841550981,91.200461399,7.976366322,24.348416004,69.662239089,
51073,Virginia,Gloucester,60.749973138,2.6485111477,91.198137466,8.1044421838,27.174243191,74.791072328,
51075,Virginia,Goochland,73.666223657,2.8517577645,95.014934597,6.3728093468,19.027556925,88.846960168,
51077,Virginia,Grayson,46.987587042,2.734939759,84.264869016,6.3478977741,26.729169108,63.276264591,
51079,Virginia,Greene,61.003397961,2.506379876,89.862542955,7.2289156627,18.858055215,76.959183673,
51081,Virginia,Greensville,37.882156754,3.7468000931,79.117028732,9.2209856916,27.500556504,47.845188285,
51083,Virginia,Halifax,53.91600454,3.9669421488,81.619594898,11.345646438,22.443075591,67.698015211,
51085,Virginia,Hanover,76.955577952,2.5088681071,94.345188472,8.4008475633,19.873525586,87.155310006,
51087,Virginia,Henrico,75.051779728,2.8932629722,93.019483984,12.609323903,25.063753974,78.112588426,
51089,Virginia,Henry,55.925676326,3.4688995215,83.229360771,9.5058356096,20.85105564,64.124293785,
51091,Virginia,Highland,69.788519637,2.3240371846,89.26487748,2.0387359837,33.537423466,80.897097625,
51093,Virginia,Isle of Wight,68.605164423,2.8251098928,92.176341653,10.273515677,17.876344086,81.628675831,
51095,Virginia,James City,72.124025472,2.8081615482,95.231776814,10.245139476,18.986649656,83.977330401,
51097,Virginia,King and Queen,66.171505739,2.6646556058,90.019157088,16.366906475,26.20535312,72.447183099,
51099,Virginia,King George,73.838091298,2.6285790921,91.119293876,7.8723404255,18.27719274,71.889843355,
51101,Virginia,King William,60.979106923,2.7079107505,93.565599498,8.3773584906,18.265171803,82.338957055,
51103,Virginia,Lancaster,63.563295378,3.7249782419,86.956521739,9.1576506955,26.347025068,81.226575809,
51105,Virginia,Lee,46.310199597,3.8000479501,82.317513852,12.798507463,25.853547948,51.942558747,
51107,Virginia,Loudoun,84.869782286,2.51383677,94.13372212,8.2687530127,21.329072011,88.616838996,
51109,Virginia,Louisa,57.166000648,2.6556646275,89.224424173,8.9779985806,23.644898627,76.522346369,
51111,Virginia,Lunenburg,47.563486616,3.3239962652,80.033745782,9.544924154,22.355085958,61.908200103,
51113,Virginia,Madison,56.608811749,2.2989998701,88.726842728,7.8412391094,28.808024563,78.503861004,
51115,Virginia,Mathews,75.0,2.8055159296,91.280403855,5.1966292135,21.284607169,78.399462004,
51117,Virginia,Mecklenburg,60.963741956,3.5634411809,85.98745669,11.819658814,23.924711004,66.245657061,
51119,Virginia,Middlesex,58.740894901,2.7052414052,91.271615104,10.854757196,25.8145178,76.364659539,
51121,Virginia,Montgomery,76.45991707,2.8089365106,95.665794486,16.092124814,28.669032831,57.617859656,
51125,Virginia,Nelson,53.158650395,2.7098479841,88.721264368,12.020033389,24.384482602,77.974895397,
51127,Virginia,New Kent,65.304819662,2.5599765945,94.597475456,10.193236715,14.986103199,83.214491087,
51131,Virginia,Northampton,56.982274103,3.5417035594,86.814635754,8.4860173578,33.714837799,72.936078007,
51133,Virginia,Northumberland,59.126106195,4.2610090925,90.39393301,11.921182266,25.04521834,75.726744186,
51135,Virginia,Nottoway,44.867626568,2.9662738724,85.755916637,9.9981064192,19.605281254,58.714226462,
51137,Virginia,Orange,53.192431117,3.0299642218,91.299798191,9.6008629989,21.860571926,73.949759487,
51139,Virginia,Page,43.936567164,3.4534298301,83.898597379,10.918977705,32.415458937,66.089252707,
51141,Virginia,Patrick,54.949314252,3.4977455937,84.405742185,7.0487483531,27.71875,65.894955079,
51143,Virginia,Pittsylvania,52.18656599,3.076426959,85.759782633,9.942599426,21.967159097,70.13010962,
51145,Virginia,Powhatan,66.679350583,2.6538156852,91.525495871,4.7529411765,18.369472494,83.419995773,
51147,Virginia,Prince Edward,58.190809808,4.1380662875,87.987616099,15.110477548,22.502895194,51.093916756,
51149,Virginia,Prince George,61.898628684,3.3853511201,90.569388569,11.608222491,17.876823142,59.075203252,
51153,Virginia,Prince William,71.769837053,2.738133077,90.220423572,11.140822943,22.922847512,78.1254706,
51155,Virginia,Pulaski,56.643713338,2.7985074627,90.72553718,10.354759396,25.790872174,62.304246551,
51157,Virginia,Rappahannock,56.778606965,2.5837068284,91.847156189,5.9674502712,27.489601868,84.533106961,
51159,Virginia,Richmond,37.611806798,3.1343283582,77.069041016,6.7276051188,23.835860839,56.932685635,
51161,Virginia,Roanoke,69.646126985,2.5709705169,93.786410526,8.1958762887,24.873654685,78.172255993,
51163,Virginia,Rockbridge,64.339581987,2.7333817653,90.94812375,8.3827644096,24.419483746,67.431217652,
51165,Virginia,Rockingham,58.22010529,2.5168090133,87.016074844,7.0736434109,19.9503353,71.661488144,
51167,Virginia,Russell,55.881832655,3.6321552568,83.361362203,8.1554353173,22.161332323,61.772035072,
51169,Virginia,Scott,58.063834285,3.2264934512,83.968804159,8.927089508,24.783222862,61.545866365,
51171,Virginia,Shenandoah,53.517563491,2.6695399771,89.042690408,10.992805755,19.16570166,71.628610313,
51173,Virginia,Smyth,51.437699681,3.1983547266,86.107271219,9.6540627514,23.441477035,58.328863214,
51175,Virginia,Southampton,55.74118271,2.5593952484,86.691729323,7.8221552374,26.765233793,68.409646977,
51177,Virginia,Spotsylvania,67.70110031,3.0049592334,90.732595805,9.6703065939,19.495784548,76.979762878,
51179,Virginia,Stafford,73.061650518,2.9333196342,92.810457516,8.250938991,18.147471147,76.305878971,
51181,Virginia,Surry,63.783346807,2.6567481403,89.981711034,10.309278351,25.390750065,85.815738964,
51183,Virginia,Sussex,46.178623719,4.0540540541,84.591156875,9.2926490985,27.717842324,54.185303514,
51185,Virginia,Tazewell,50.005578489,4.0165044162,87.316735823,9.0142671855,22.33077308,60.965058236,
51187,Virginia,Warren,56.350542462,2.8541920946,88.974076875,10.597315436,16.450071079,69.884335757,
51191,Virginia,Washington,63.052745967,2.9486036839,90.118832023,7.3424151466,21.531216455,65.359908884,
51193,Virginia,Westmoreland,47.260792729,3.2674297607,84.1436737,14.866796621,26.050018664,70.603264727,
51195,Virginia,Wise,54.806546006,4.1644173672,80.324378726,10.530137981,27.128186828,54.555902151,
